ID,Timestamp,WinningTeam,RemainingVillagers,RemainingWerewolves
2382,2025-09-01_13-53-12,villager,1,0
2383,2025-09-01_13-53-12,villager,1,0
2384,2025-09-01_13-53-12,villager,3,0
2385,2025-09-01_13-53-12,villager,3,0
2386,2025-09-01_13-53-12,villager,1,0
2387,2025-09-01_13-53-12,werewolf,0,1
2388,2025-09-01_13-53-12,villager,3,0
2389,2025-09-01_13-53-12,villager,1,0
2390,2025-09-01_13-53-12,villager,3,0
2391,2025-09-01_13-53-12,villager,1,0
2392,2025-09-01_13-53-12,werewolf,0,1
2393,2025-09-01_13-53-12,villager,1,0
2394,2025-09-01_13-53-12,villager,3,0
2395,2025-09-01_13-53-12,werewolf,0,1
2396,2025-09-01_13-53-12,villager,1,0
2397,2025-09-01_13-53-12,werewolf,0,1
2398,2025-09-01_13-53-12,werewolf,0,1
2399,2025-09-01_13-53-12,werewolf,0,1
2400,2025-09-01_13-53-12,villager,1,0
2401,2025-09-01_13-53-12,villager,1,0
2402,2025-09-01_13-53-13,villager,1,0
2403,2025-09-01_13-53-13,werewolf,0,1
2404,2025-09-01_13-53-13,villager,1,0
2405,2025-09-01_13-53-13,villager,1,0
2406,2025-09-01_13-53-13,werewolf,0,1
2407,2025-09-01_13-53-13,werewolf,0,1
2408,2025-09-01_13-53-13,villager,1,0
2409,2025-09-01_13-53-13,villager,3,0
2410,2025-09-01_13-53-13,werewolf,0,1
2411,2025-09-01_13-53-13,villager,1,0
2412,2025-09-01_13-53-13,villager,1,0
2413,2025-09-01_13-53-13,werewolf,0,1
2414,2025-09-01_13-53-13,werewolf,0,1
2415,2025-09-01_13-53-13,villager,1,0
2416,2025-09-01_13-53-13,villager,1,0
2417,2025-09-01_13-53-13,villager,1,0
2418,2025-09-01_13-53-13,werewolf,0,1
2419,2025-09-01_13-53-13,villager,3,0
2420,2025-09-01_13-53-13,werewolf,0,1
2421,2025-09-01_13-53-13,werewolf,0,1
2422,2025-09-01_13-53-13,werewolf,0,1
2423,2025-09-01_13-53-13,werewolf,0,1
2424,2025-09-01_13-53-13,werewolf,0,1
2425,2025-09-01_13-53-13,werewolf,0,1
2426,2025-09-01_13-53-13,villager,1,0
2427,2025-09-01_13-53-13,villager,1,0
2428,2025-09-01_13-53-13,villager,1,0
2429,2025-09-01_13-53-13,werewolf,0,1
2430,2025-09-01_13-53-13,villager,1,0
2431,2025-09-01_13-53-13,werewolf,0,1
2432,2025-09-01_13-53-13,villager,1,0
2433,2025-09-01_13-53-14,werewolf,0,1
2434,2025-09-01_13-53-14,werewolf,0,1
2435,2025-09-01_13-53-14,werewolf,0,1
2436,2025-09-01_13-53-14,villager,1,0
2437,2025-09-01_13-53-14,werewolf,0,1
2438,2025-09-01_13-53-14,villager,1,0
2439,2025-09-01_13-53-14,villager,1,0
2440,2025-09-01_13-53-14,villager,1,0
2441,2025-09-01_13-53-14,villager,3,0
2442,2025-09-01_13-53-14,villager,1,0
2443,2025-09-01_13-53-14,villager,1,0
2444,2025-09-01_13-53-14,werewolf,0,1
2445,2025-09-01_13-53-14,werewolf,0,1
2446,2025-09-01_13-53-14,villager,1,0
2447,2025-09-01_13-53-14,villager,1,0
2448,2025-09-01_13-53-14,villager,1,0
2449,2025-09-01_13-53-14,villager,1,0
2450,2025-09-01_13-53-14,werewolf,0,1
2451,2025-09-01_13-53-14,villager,1,0
2452,2025-09-01_13-53-14,villager,1,0
2453,2025-09-01_13-53-14,villager,1,0
2454,2025-09-01_13-53-14,villager,1,0
2455,2025-09-01_13-53-14,werewolf,0,1
2456,2025-09-01_13-53-14,villager,1,0
2457,2025-09-01_13-53-14,villager,3,0
2458,2025-09-01_13-53-14,werewolf,0,1
2459,2025-09-01_13-53-14,villager,3,0
2460,2025-09-01_13-53-14,villager,1,0
2461,2025-09-01_13-53-14,werewolf,0,1
2462,2025-09-01_13-53-14,villager,1,0
2463,2025-09-01_13-53-14,villager,3,0
2464,2025-09-01_13-53-14,werewolf,0,1
2465,2025-09-01_13-53-14,werewolf,0,1
2466,2025-09-01_13-53-15,villager,1,0
2467,2025-09-01_13-53-15,werewolf,0,1
2468,2025-09-01_13-53-15,werewolf,0,1
2469,2025-09-01_13-53-15,werewolf,0,1
2470,2025-09-01_13-53-15,werewolf,0,1
2471,2025-09-01_13-53-15,werewolf,0,1
2472,2025-09-01_13-53-15,villager,1,0
2473,2025-09-01_13-53-15,villager,1,0
2474,2025-09-01_13-53-15,villager,1,0
2475,2025-09-01_13-53-15,werewolf,0,1
2476,2025-09-01_13-53-15,villager,1,0
2477,2025-09-01_13-53-15,villager,1,0
2478,2025-09-01_13-53-15,villager,1,0
2479,2025-09-01_13-53-15,villager,1,0
2480,2025-09-01_13-53-15,werewolf,0,1
2481,2025-09-01_13-53-15,villager,1,0
2482,2025-09-01_13-53-15,villager,1,0
2483,2025-09-01_13-53-15,werewolf,0,1
2484,2025-09-01_13-53-15,villager,1,0
2485,2025-09-01_13-53-15,werewolf,0,1
2486,2025-09-01_13-53-15,villager,3,0
2487,2025-09-01_13-53-15,villager,3,0
2488,2025-09-01_13-53-15,werewolf,0,1
2489,2025-09-01_13-53-15,villager,3,0
2490,2025-09-01_13-53-15,villager,3,0
2491,2025-09-01_13-53-15,werewolf,0,1
2492,2025-09-01_13-53-15,villager,1,0
2493,2025-09-01_13-53-15,werewolf,0,1
2494,2025-09-01_13-53-15,villager,1,0
2495,2025-09-01_13-53-15,villager,1,0
2496,2025-09-01_13-53-15,werewolf,0,1
2497,2025-09-01_13-53-15,villager,1,0
2498,2025-09-01_13-53-15,werewolf,0,1
2499,2025-09-01_13-53-15,werewolf,0,1
2500,2025-09-01_13-53-15,villager,1,0
2501,2025-09-01_13-53-15,werewolf,0,1
2502,2025-09-01_13-53-15,villager,3,0
2503,2025-09-01_13-53-15,werewolf,0,1
2504,2025-09-01_13-53-16,villager,3,0
2505,2025-09-01_13-53-16,villager,1,0
2506,2025-09-01_13-53-16,villager,1,0
2507,2025-09-01_13-53-16,villager,1,0
2508,2025-09-01_13-53-16,werewolf,0,1
